PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
YDnzK,2r2rk1/1b2ppbp/p1qp1np1/1p4B1/8/1P1PP1NP/P2NQPP1/1R3RK1 w - - 1 16,b1c1 c6g2,809,77,100,1860,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/NI621fVR#31,Modern_Defense Modern_Defense_Other_variations
qNdoe,r3rb1k/pbq4p/1p2QBp1/8/2n5/2P3N1/PP3PPP/4RRK1 b - - 6 24,f8g7 e6e8 a8e8 e1e8,812,77,100,2170,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/cwWsPGDL/black#48,
tZrEm,5rk1/pp6/2pq2n1/3p1pPQ/3P1P2/6P1/PPP3K1/4R3 b - - 0 26,g8f7 h5h7,813,84,100,2249,endgame master mate mateIn1 oneMove,https://lichess.org/DjO4e3Sa/black#52,
PIf9b,5n2/8/2b1pk2/2Np3p/3P1KpP/4B3/5PP1/8 w - - 2 42,g2g3 f8g6,818,80,100,1646,endgame mate mateIn1 oneMove,https://lichess.org/2rycAYK9#83,
e8xM1,8/p1k3pp/1pP5/3Pp1Pb/4P2P/1PPp4/1K6/4R3 w - - 0 37,c3c4 d3d2 e1a1 d2d1q a1d1 h5d1,818,77,100,1695,advancedPawn crushing endgame long promotion,https://lichess.org/83ac5OVD#73,
XNhXR,r4r1k/pp5p/1qn2R2/1Bbp2Q1/8/2N5/PPP2PPP/R5K1 w - - 3 17,a1e1 c5f2 g1h1 f2e1,820,77,100,2719,crushing fork master middlegame short,https://lichess.org/t0WYBlie#33,Sicilian_Defense Sicilian_Defense_Closed
SIbYI,3r2k1/1p3ppp/p7/8/3bR3/1P2P3/P1r2PPP/3R2K1 b - - 1 24,d4b6 d1d8 b6d8 e4e8,824,76,100,2088,backRankMate endgame mate mateIn2 short,https://lichess.org/9h3y9xGl/black#48,
pm01o,r1b3nr/pppp2kp/2n2q1B/2b4Q/8/8/PPP3PP/RN3R1K b - - 6 14,f6h6 h5f7,825,77,100,1806,mate mateIn1 oneMove opening,https://lichess.org/YVdLivL8/black#28,Kings_Gambit_Accepted Kings_Gambit_Accepted_Double_Muzio_Gambit
e8oRD,1r6/pN3p2/5k1p/6p1/2P1p1P1/4P3/4KPP1/7R w - - 1 31,b7d6 b8b2 e2d1 b2b1 d1c2 b1h1,829,97,100,5852,advantage endgame long skewer,https://lichess.org/jIi6oaN2#61,
LnDdt,2k5/ppp4R/8/5p2/8/2P2K2/PBr1r2P/3R4 b - - 1 23,c2b2 h7h8 e2e8 h8e8,831,78,100,2525,endgame mate mateIn2 rookEndgame short,https://lichess.org/ecgq2k8L/black#46,
yqurd,6rk/pp4pp/8/4N3/3Q4/1q1P3P/1P1K4/8 b - - 2 43,b3b5 e5f7,835,93,100,2066,endgame master mate mateIn1 oneMove smotheredMate,https://lichess.org/72RwMqR3/black#86,
ahNzi,1r1qbr1k/1p1Nb3/1p3pB1/1Q5p/3P4/4P2P/PP3PP1/R3R1K1 b - - 0 24,e8d7 b5h5 h8g7 h5h7,835,77,100,2322,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/W0L8nqWX/black#48,
13YPA,r4rk1/2q3p1/p3ppb1/2PpP2p/6n1/1P6/PBPN2PP/R3QRK1 w - - 0 18,e5f6 c7h2,840,77,100,2825,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/FXhEs2US#35,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Classical_Variation
ZMKmN,r4r2/p4p1k/2pq1P2/6Q1/8/8/PPP3PP/5RK1 b - - 0 26,f8g8 g5h5,840,79,100,2018,endgame mate mateIn1 oneMove,https://lichess.org/8mVFdDNg/black#52,
6BIFz,2r2rk1/pp1b2pp/1qnpp3/5p1n/4PP1b/P1N4P/1PP1B1PN/R1BQ1RK1 w - - 4 17,g1h1 h5g3,840,76,100,5123,mate mateIn1 middlegame oneMove,https://lichess.org/SEPCuwc3#33,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit
bfHDL,8/7p/6p1/6Pk/8/2K5/8/2Bb4 b - - 4 49,h7h6 g5h6 g6g5 h6h7,843,78,100,2673,advancedPawn bishopEndgame crushing endgame short,https://lichess.org/dUOL08VY/black#98,
6DwUI,1rQ3k1/1p3ppp/3Npn2/8/1P6/P7/7q/1KR5 b - - 3 29,b8c8 c1c8 f6e8 c8e8,847,78,100,2040,endgame mate mateIn2 short,https://lichess.org/7Dn9OQYD/black#58,
yxGjx,r2qr1Qk/pppnb1pp/2b2n1N/8/3P4/3B4/PPPB1PPP/2KR3R b - - 6 16,e8g8 h6f7,847,88,100,1641,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/if7XP1OL/black#32,French_Defense French_Defense_Rubinstein_Variation
t10JZ,5rk1/pp1bp2p/1q1pp1p1/8/1n2PPPP/P1r5/1PPQB3/2KR3R w - - 0 18,b2c3 b4a2,849,96,100,1880,cornerMate mate mateIn1 middlegame oneMove,https://lichess.org/ZAVHZ6Lh#35,Sicilian_Defense Sicilian_Defense_Dragon_Variation
xwVz3,7r/pp1b1k1P/2p5/3pn1p1/3N4/2PB2P1/P1P5/2K4R w - - 1 26,d4f5 e5d3 c2d3 d7f5,852,83,100,6275,crushing endgame short,https://lichess.org/UJNGLgBZ#51,
nBCVb,2rqr1k1/pp2pp2/1bbp1npB/8/4PN2/PQ1P3P/1P4P1/1R3R1K b - - 1 21,g8h7 b3f7 h7h6 f7g6,852,87,100,2428,mate mateIn2 middlegame short,https://lichess.org/2ct2Gdh7/black#42,
5XnPN,1k6/7p/6p1/1N1r2K1/5P1P/6P1/Rb6/8 w - - 1 49,g5h6 d5h5,854,78,100,13089,endgame master mate mateIn1 oneMove pillsburysMate,https://lichess.org/3rhJu8CJ#97,
ffsYi,3rn1k1/p1q1bppp/2p5/6P1/4P2P/2P5/1P2NQ2/2K2R2 b - - 2 28,c7a5 f2f7 g8h8 f7f8 e7f8 f1f8,856,80,100,3723,backRankMate fork long mate mateIn3 middlegame sacrifice,https://lichess.org/sB2VMVWf/black#56,
Nimuq,r1b2rk1/p4ppp/2p5/2bp4/5Pnq/2NB4/PPPB2PP/R2Q1R1K w - - 4 15,g2g3 h4h2,864,84,100,2080,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/CqoYDrfD#29,Sicilian_Defense Sicilian_Defense_Open
XRG3v,6rk/p4p1p/5R2/2P1p2P/3nP2r/8/P5PB/2R4K w - - 1 43,h1g1 d4e2 g1f1 e2c1,864,77,100,2929,crushing endgame fork master masterVsMaster short,https://lichess.org/alsJTbai#85,
VEHP7,6k1/4brp1/4p1Q1/4P1p1/1pp5/4PqBR/r4P2/5RK1 b - - 3 40,f3g4 g6h7 g8f8 h7h8,864,90,100,2056,mate mateIn2 middlegame short,https://lichess.org/ALzrjX5W/black#80,
Po1Uo,5rk1/5p1p/p5p1/1p6/3P4/P3PQ2/2RBKPPn/6q1 w - - 5 30,f3g3 g1f1,865,74,100,1700,endgame mate mateIn1 oneMove,https://lichess.org/CZDN2NfF#59,
Cal8F,8/5p2/4p1pk/8/5P2/5KP1/2rp4/3R4 b - - 1 40,h6h5 d1h1,866,76,100,7777,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/FtZ2nVui/black#80,
3KCGT,5rk1/pp1RQ3/q1p3p1/4pBP1/1P2Pn2/P1N5/6P1/6Kr w - - 7 31,g1h1 a6f1 h1h2 f1g2,869,75,100,1643,mate mateIn2 middlegame short,https://lichess.org/BraEsdjd#61,
L5OZh,r2r2k1/pp2qppp/2p1b3/2npP1N1/8/8/PPQB1PPP/R3R1K1 b - - 9 20,h7h6 c2h7 g8f8 h7h8,870,78,100,2079,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/zKHSXjBb/black#40,
V7duF,2r5/pq3pk1/1p4p1/3r3p/4pQ2/1P2P3/PR3PPP/3R2K1 w - - 0 26,d1d5 c8c1 d5d1 c1d1,870,75,100,3390,backRankMate endgame mate mateIn2 short,https://lichess.org/vj8XC6Py#51,
m3o9S,4r1r1/1b6/p2kpp1p/1p1p4/1P1K1P2/2PBR3/1P4PP/4R3 w - - 8 28,g2g3 e6e5 e3e5 f6e5,870,78,100,2241,crushing endgame master short,https://lichess.org/xfNKgoiS#55,
Ca6kU,rnbq1rk1/ppppb1p1/4p1B1/7Q/3P4/4P3/PPP2PP1/RN2K1N1 b Q - 0 10,f8f6 h5h7 g8f8 h7h8,872,79,100,1734,kingsideAttack mate mateIn2 opening short,https://lichess.org/h6h8tnub/black#20,Trompowsky_Attack Trompowsky_Attack_Raptor_Variation
e4dsW,6k1/p1p3p1/1qp5/7p/4NBn1/3P2P1/PPP2r2/R2Q2K1 w - - 4 20,e4f2 b6f2 g1h1 f2h2,873,76,100,2174,endgame mate mateIn2 short,https://lichess.org/xuKSGVmi#39,
2j8oc,5r1k/2p3p1/pq5p/1p2p3/8/1BP3QP/PP4P1/3R3K w - - 2 30,d1d7 f8f1 h1h2 b6g1,876,75,100,2461,endgame mate mateIn2 short,https://lichess.org/2ciks3W7#59,
0L6uG,3r2k1/1b3ppp/p1q1p3/5P2/P1pr4/4Q3/BPP3PP/1R3RK1 w - - 1 23,f5e6 c6g2,876,77,100,2756,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/gJpG4ufq#45,
NINBF,8/8/8/5prp/8/5KPR/5P2/6k1 b - - 5 68,g1f1 h3h1,878,83,100,1650,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/GBc1SOJZ/black#136,
t6JL3,8/p4pkp/5bp1/3Q4/3r2B1/5P2/6PP/6K1 w - - 5 34,d5c5 d4d1 g1f2 f6d4 f2e2 d4c5,886,77,100,1687,crushing endgame fork long,https://lichess.org/ilWMMiHY#67,
PUmRj,2r4k/2P1pQ2/p2p2p1/1p6/4q1p1/1P6/6PP/5RK1 b - - 0 34,c8c7 f7f8 h8h7 f1f7,894,77,100,2010,endgame mate mateIn2 short,https://lichess.org/fwj47Bc6/black#68,
A8cv6,3rr1k1/pp3ppp/2p2n2/2b5/5B2/PQ3PPP/1PP1N2R/R2q1K2 w - - 11 24,a1d1 d8d1 f1g2 e8e2,895,79,100,3864,mate mateIn2 middlegame short,https://lichess.org/ABIjxTiO#47,
rWyTK,r1bqk3/pp3pp1/2p5/3pPB2/3P2n1/4P3/PPPNQ1P1/R1B2RKr w q - 3 16,g1h1 d8h4 h1g1 h4h2,897,75,100,1656,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/fGPuFxMX#31,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
KBRdV,5B2/2p4k/bp1p4/3P1p2/2r1nN1P/4PK2/6R1/8 b - - 3 36,e4f6 g2g7 h7h8 f4g6,897,77,100,2692,endgame mate mateIn2 short,https://lichess.org/3asodNOO/black#72,
ki0Ma,r5k1/1p1n2pp/4pr2/p1bp1n2/2p2P2/BPP5/P2P2PP/RN1B1R1K w - - 3 20,b3c4 f5g3 h2g3 f6h6 d1h5 h6h5,899,83,100,1671,kingsideAttack long mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/0bQdAY3j#39,
cFq9b,4r3/p3Np2/6pk/6qp/1Q6/8/PPPR1P1P/2K5 w - - 1 34,c1b1 g5g1 d2d1 g1d1,900,76,100,3241,endgame mate mateIn2 short,https://lichess.org/pnJ69ILU#67,
zumVq,6k1/5r1R/2pqr1Q1/pp1p2P1/3Pp3/4b3/PPP1N3/1K5R b - - 0 30,e6g6 h7h8 g8g7 h1h7,900,77,100,2127,blindSwineMate mate mateIn2 middlegame short,https://lichess.org/z3bHJ2xl/black#60,
hVA2y,3r2k1/2p2ppp/p1Q1pq2/1p5r/3P3n/P1P3P1/1PB2P2/R4RK1 w - - 0 25,c6c7 h4f3 g1g2 h5h2,923,75,100,2577,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/cXIL4aI8#49,
PsYcB,1k2N3/1b1Q4/p6p/1p1pP3/2p5/q1P5/2PB1rPP/2R4K w - - 0 26,d2e3 a3c1 e3c1 f2f1,925,78,100,3572,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/J6liTg11#51,
zKmVs,8/1p2B1kp/4p1p1/6P1/7P/5PK1/1r6/8 b - - 0 39,b7b5 e7f6 g7f7 f6b2,925,75,100,3245,crushing endgame fork short,https://lichess.org/ziJ5l22a/black#78,
l3oYI,3r4/1Bb5/2P3k1/p4p2/P1RB4/3p4/3P2p1/3K1rR1 w - - 2 40,g1f1 g2f1q,926,77,100,3276,advancedPawn endgame mate mateIn1 oneMove promotion,https://lichess.org/X257yuox#79,
aCRht,6k1/5p2/6r1/ppp5/4P2Q/q2r4/2RR1KB1/8 b - - 1 38,d3g3 d2d8 g8g7 h4h8,927,77,100,4331,mate mateIn2 middlegame short,https://lichess.org/vC58NoEg/black#76,
EsJrn,8/7p/r4ppP/pkr5/5RP1/R3PK2/5P2/8 b - - 1 39,g6g5 a3b3 b5c6 f4f6,928,76,100,2553,crushing endgame interference master rookEndgame short,https://lichess.org/fUBrTYYe/black#78,
hM2ch,6k1/6p1/2p4p/8/2P1b2Q/6Bq/P5rP/4RK2 b - - 9 32,g2f2 f1f2 h3g2 f2e3 g2f3 e3d4,930,77,100,2173,crushing endgame hangingPiece long master,https://lichess.org/azJbVQx3/black#64,
Lw1pX,rn3r1k/pb2qBpp/1ppb2N1/8/3P4/2N1PQ2/PPP3PP/R4RK1 b - - 2 14,h7g6 f3h3 e7h4 h3h4,930,76,100,2288,mate mateIn2 middlegame short,https://lichess.org/wJ8ifVsB/black#28,Russian_Game Russian_Game_Italian_Variation
6lW1M,6k1/4rpp1/pQp4p/P2p4/8/2P4P/1P2qPP1/R5K1 b - - 2 28,e2b5 b6d8 g8h7 d8e7,931,75,100,3172,crushing endgame fork short,https://lichess.org/NTpXR5BD/black#56,
l13Zm,1r3rk1/1Q3ppp/3b1q2/p1p5/2PpR3/1P1P1N1P/P4PP1/4R1K1 w - - 4 22,b7c6 d6h2 g1h2 f6c6,931,76,100,2636,crushing discoveredAttack middlegame short,https://lichess.org/DeYZ3RTl#43,
GsAmP,r3r3/pp1R4/5Npk/8/5p1P/5n2/PPP5/2K4R b - - 3 26,e8e6 d7h7,933,85,100,2167,endgame mate mateIn1 oneMove,https://lichess.org/rP6zfBsB/black#52,
C1VUp,5r1k/6pp/3pb2b/3Np3/4B2q/2PQ4/1P3rPP/R4RK1 w - - 0 26,g2g3 h4h2,934,76,100,10895,kingsideAttack master masterVsMaster mate mateIn1 middlegame oneMove,https://lichess.org/85LweMbH#51,
skLMr,2r3k1/1R3pp1/4p2p/8/3P1Q2/2q3P1/2r2P1P/3R1K2 b - - 3 38,c3c6 f4f7 g8h8 f7g7,934,76,100,2522,endgame mate mateIn2 short,https://lichess.org/cAiMLfSg/black#76,
y2u6r,r2q1rk1/p1p2p2/4pP1p/3p2p1/Q6B/P3P3/5PPP/R4RK1 b - - 0 18,g5h4 a4g4 g8h7 g4g7,941,76,100,2720,endgame kingsideAttack master masterVsMaster mate mateIn2 short,https://lichess.org/cxr5C9TZ/black#36,Nimzo-Indian_Defense Nimzo-Indian_Defense_Classical_Variation
0Jtd7,r6r/pp1k1Q1p/2b1p3/5p2/2p5/P3P1B1/4q2P/b4RK1 b - - 3 26,d7c8 f7c7,943,76,100,9298,mate mateIn1 middlegame oneMove,https://lichess.org/JJCTVQaM/black#52,
HC0eE,3r3k/5ppp/8/1Q1N2b1/4q3/1P6/6PP/3R3K w - - 0 39,d5c3 d8d1 c3d1 e4e1 b5f1 e1f1,946,76,100,2188,endgame fork long mate mateIn3,https://lichess.org/WPeDG1Xq#77,
D83l4,r3r1k1/pR3ppp/8/2p5/1n6/5Q2/2P2PPP/4qBK1 b - - 3 23,a8b8 f3f7 g8h8 f7g7,948,77,100,2754,mate mateIn2 middlegame short,https://lichess.org/sSzoBmvs/black#46,
wiQ5a,1rr3k1/1pq2pp1/p4n1p/3p1Q2/P1nP2N1/2PB4/1P4PP/R3R1K1 b - - 2 21,f6g4 f5h7 g8f8 h7h8,950,76,100,2222,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/z8WQbbVP/black#42,
IZckd,6rk/6pb/p1p1r3/1pPpBp2/5Pq1/1PQ1P1R1/P4KP1/8 b - - 1 44,g4h5 e5g7 g8g7 c3g7,955,77,100,2258,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/IFVU3fTm/black#88,
UeqD3,6k1/1rp2p1p/1q1p2p1/3P3n/1PRbPP2/6PP/2Q3BK/4R3 w - - 3 35,e1e2 d4g1 h2h1 h5g3,956,75,100,2100,deflection master mate mateIn2 middlegame short,https://lichess.org/Nvl1QuZe#69,
kOERc,r4rk1/pR3Rp1/4p2p/4p2Q/3pP3/3q3P/P5P1/6K1 b - - 1 20,f8f7 h5f7 g8h8 f7g7,956,75,100,2134,endgame mate mateIn2 short,https://lichess.org/PNbLhqhi/black#40,
RAbk0,r1b1r1k1/ppp2ppp/2n4q/3B4/3Pn2P/4RQ2/PPP3P1/2K3NR b - - 0 15,c6d4 f3f7 g8h8 f7e8,957,81,100,2246,backRankMate fork mate mateIn2 middlegame short,https://lichess.org/jd0tHkxv/black#30,Vienna_Game Vienna_Game_Stanley_Variation
fNJG1,5rk1/5p1p/p3pPp1/1p1pb1P1/4n2Q/7P/1PR5/7K w - - 2 31,c2e2 e4g3 h1g2 g3e2,957,76,100,3361,crushing endgame fork short,https://lichess.org/yGAnwIje#61,
cPixU,3Q4/p2P3k/2P5/1pP4p/n4p2/P3qBp1/6P1/2RR1K2 w - - 1 47,d8f6 e3f2,957,76,100,2182,endgame mate mateIn1 oneMove,https://lichess.org/OGcy27TX#93,
BjlMC,r1b2k2/pp3pb1/2p5/5pQ1/1qP5/1P6/5PBN/3R2K1 b - - 2 29,c8e6 d1d8 a8d8 g5d8,958,79,100,2107,mate mateIn2 middlegame short,https://lichess.org/UoThov3c/black#58,
J6PnL,4r2r/pp3pk1/4pnN1/3p2Q1/3P4/5q2/P4PR1/4R1K1 b - - 0 29,f7g6 g5g6 g7f8 g6g7,959,75,100,2842,mate mateIn2 middlegame short,https://lichess.org/z20hcjLR/black#58,
EUldD,r4k1r/p4p1p/b1B1p1p1/4Pn2/3p1q2/3Q1N2/P4KPP/1R3R2 w - - 2 21,d3a6 f4e3,962,78,100,3014,mate mateIn1 middlegame oneMove,https://lichess.org/3EwAogUy#41,
IcBC1,2r2rk1/Q4ppp/3bq3/8/4B3/1PP2PPb/P3P2P/RN1R2K1 w - - 1 21,c3c4 d6c5 a7c5 c8c5,962,76,100,2644,crushing fork middlegame short,https://lichess.org/Nu7PAQIY#41,
3W5cS,4r3/2pk2pp/p2b4/5n2/6P1/1NP1p2P/PP2NK2/R7 w - - 0 27,f2f3 f5h4,963,76,100,2879,endgame mate mateIn1 oneMove,https://lichess.org/nfEX06v0#53,
aV8g8,2k1r3/pbpn3p/qp2p3/8/3Q4/2N5/2P2PPP/3R2K1 b - - 2 20,e8e7 d4h8 d7f8 h8f8 e7e8 f8e8,965,77,100,3420,fork long mate mateIn3 middlegame,https://lichess.org/uu1xTzA9/black#40,
idMS6,1r3rk1/5p2/p5NP/1q1p4/3pn3/1P5P/P1P3Q1/2KR3R b - - 0 28,f7g6 g2g6 g8h8 g6g7,968,75,100,2434,mate mateIn2 middlegame short,https://lichess.org/V6t0dM6K/black#56,
kZSBr,5r1k/2p5/1pP5/p2P3p/2P5/P1n2N2/6PP/5RK1 w - - 0 28,f3g5 c3e2 g1h1 f8f1,969,76,100,2176,backRankMate deflection endgame mate mateIn2 short,https://lichess.org/hzDCL2az#55,
jppWP,5rk1/1b4p1/4pp1p/2Pq4/1PNp4/2PQ4/6PP/4R1K1 w - - 1 25,d3d4 d5g2,970,75,100,2418,endgame mate mateIn1 oneMove,https://lichess.org/P3JUqIm1#49,
8AOSv,1b3rk1/6pp/p1p2p2/P1N5/1P1PQn2/2P5/3q2PN/4R1K1 w - - 10 35,e4e3 d2g2,973,77,100,8941,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/7yzxyprW#69,
qPIk6,R7/5p2/6k1/P2N2pp/8/6PK/r7/8 w - - 4 47,a5a6 g5g4 h3h4 a2h2,976,75,100,2246,endgame mate mateIn2 short,https://lichess.org/TWHgCbX3#93,
ZyChH,r3kb1r/pp1n1ppp/3qp3/5b2/Q1B5/2N1B3/PP3PPP/3R1RK1 b kq - 5 13,d6b4 a4d7,976,77,100,2717,mate mateIn1 middlegame oneMove,https://lichess.org/nYDdvyad/black#26,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
Z4vaU,r4k1R/pbpq4/1pn1p3/4P3/3P4/2PB4/PP3P2/2K4R b - - 1 26,f8e7 h1h7,977,83,100,2500,mate mateIn1 middlegame oneMove,https://lichess.org/mkyFkYPe/black#52,
o8HpC,4k3/5r2/p5RK/1p6/1P6/8/8/8 b - - 1 67,f7a7 g6g8 e8e7 g8g7 e7d6 g7a7,978,76,100,2418,crushing endgame exposedKing long rookEndgame skewer,https://lichess.org/1xs8MBr9/black#134,
SR5Et,r3r2k/pp3ppB/2pb1p2/8/3P3n/2PQ1N1q/PP1B1P2/4RRK1 w - - 1 18,f3e5 h3g2,981,77,100,4248,mate mateIn1 middlegame oneMove,https://lichess.org/ui8ft9Eb#35,Caro-Kann_Defense Caro-Kann_Defense_Tartakower_Variation
dvvnR,2Q5/6kp/1p4p1/3q4/3Nr3/4p2P/6P1/5RK1 b - - 0 48,d5d4 c8f8,983,75,100,2135,endgame mate mateIn1 oneMove,https://lichess.org/cUPGpUmB/black#96,
cIA8r,r1b1k1r1/1p1q1Bbp/p2p1Qp1/B7/2P5/6P1/PP2PP1P/3RR1K1 b q - 0 18,d7f7 f6d8,983,75,100,2448,mate mateIn1 middlegame oneMove,https://lichess.org/J3GKNvUy/black#36,English_Opening English_Opening_Symmetrical_Variation
dDjhT,5rk1/1Q6/2p3Bp/3r4/8/2b4P/6P1/1R3q1K w - - 2 33,b1f1 f8f1 h1h2 c3e5 g2g3 d5d2,983,77,100,3420,endgame long mate mateIn3,https://lichess.org/U2H6I1wD#65,
W5xUh,1r4k1/2p5/1p2pq2/3p4/1P1Pn1P1/P1PQ1N1P/6K1/R3R3 w - - 0 34,f3e5 f6f2 g2h1 e4g3 d3g3 f2g3,985,76,100,2484,advantage long middlegame,https://lichess.org/nUI23tHP#67,
ZT0XL,6k1/1ppq3p/p1n3p1/4p3/1Pb1B2B/2P1PQ1P/3r1PPK/4R3 b - - 15 31,c4d3 e4d5 d7d5 f3d5,986,76,100,4385,crushing kingsideAttack middlegame short,https://lichess.org/cxM3qDsE/black#62,
EMPIc,3r1r2/p3qp1k/n1p1p1pP/1p2P2P/2pP4/3b1N2/PP1QNR2/R5K1 b - - 0 22,f8g8 f3g5 e7g5 d2g5,986,78,100,10917,crushing middlegame short,https://lichess.org/B4RZKNCR/black#44,
CSBhQ,r1q2k1r/1b2Rp2/1p2p3/1pp1Pp1N/8/2P5/PP3PPP/3QK2R b K - 0 20,f8e7 d1d6 e7e8 h5f6,988,75,100,2172,mate mateIn2 middlegame short,https://lichess.org/nn9x3PuP/black#40,
LZaaX,2Q5/3RNkpp/p4p2/6r1/5q1K/1N6/PP4PP/2R5 w - - 12 32,h4h3 f4g4,991,76,100,2139,mate mateIn1 middlegame oneMove,https://lichess.org/ez2g10lC#63,
YLsmM,2R1b2k/6b1/p3q2p/6p1/8/6BP/1PQ3PK/8 w - - 16 45,c2c6 e6c6 c8c6 e8c6,992,75,100,4805,advantage endgame master short,https://lichess.org/jPIDTwgE#89,
OZ9hr,r4rk1/p4ppp/1p1b1q2/8/3P4/1Q1B1P2/PP3P1P/R3R1K1 b - - 0 17,f6f3 d3h7 g8h7 b3f3,994,75,100,2498,crushing discoveredAttack middlegame short,https://lichess.org/v9ceQ3WM/black#34,Semi-Slav_Defense Semi-Slav_Defense_Normal_Variation
pRdjT,6k1/pp4rp/2p1P2Q/3p4/4qr2/8/PP2N1P1/4R1K1 w - - 0 32,h6f4 e4g2,995,77,100,15422,endgame master mate mateIn1 oneMove,https://lichess.org/br2pLmss#63,
HkI6r,r4rk1/1ppb1pp1/p2b2qp/3NN3/B2n4/P2P3P/1PPQ1PP1/R3K1R1 b Q - 0 15,d6e5 d5e7 g8h7 e7g6 f7g6 a4d7,1003,76,100,2312,crushing fork long middlegame,https://lichess.org/ecb7gaQy/black#30,Kings_Knight_Opening Kings_Knight_Opening_Normal_Variation
MFMDv,r5k1/pR3ppp/8/P3q3/8/6PP/5Q1K/8 b - - 0 31,e5a5 f2f7 g8h8 f7g7,1009,77,100,2972,endgame mate mateIn2 short,https://lichess.org/IgaagDQd/black#62,
4pI19,8/1p6/p2p4/3Pn3/P1p2k1r/6NP/1P4K1/7R b - - 3 39,f4e3 g3f5 e3e4 f5h4,1014,76,100,8555,advantage endgame fork short,https://lichess.org/NWDtdlRA/black#78,
FOdM8,6N1/8/5R2/kp1pp3/2b3P1/P1P2K2/2P3P1/7r w - - 1 55,g8e7 h1f1 f3g3 f1f6,1022,79,100,3086,crushing endgame short skewer,https://lichess.org/qXrovIc9#109,
jRJZj,r2qr1k1/pp3ppp/3b1p2/1Q6/3P4/2P2N2/P4PPP/R3R1K1 b - - 0 17,d8c7 e1e8 a8e8 b5e8,1024,80,100,2249,crushing kingsideAttack middlegame short,https://lichess.org/vYiM5UgX/black#34,Caro-Kann_Defense Caro-Kann_Defense_Tartakower_Variation
FaKFb,r5k1/pp5p/2p3p1/3P4/1q2P3/6P1/PbQ1b1BP/1R4K1 w - - 0 24,c2e2 b2d4 g1h1 b4b1,1027,76,100,9631,crushing discoveredAttack endgame short,https://lichess.org/aQ268hDn#47,
nIhxl,3q1r1k/6bp/p2p1p2/1p1BR3/3p1NP1/3P3P/Pr6/R3Q1K1 b - - 0 26,d6e5 f4g6 h7g6 e1h4 g7h6 h4h6,1030,76,100,2268,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/zl9Ru9AP/black#52,
AA15N,3rkb1Q/p1p4p/6p1/1p6/2Bn4/2K4b/PPPP1PnP/RNB4R w - - 0 15,c4b3 d4e2,1040,76,100,2406,mate mateIn1 middlegame oneMove,https://lichess.org/pdxLUzuA#29,Italian_Game Italian_Game_Two_Knights_Defense
FN92n,3r2rk/6pp/n2P1p2/p1q1R3/6QN/8/P4PPP/4R1K1 b - - 1 32,f6e5 h4g6 h7g6 g4h3,1041,76,100,2818,mate mateIn2 middlegame sacrifice short,https://lichess.org/0OFmic3O/black#64,
sm7EE,r2qkbnr/2pb3p/p2p1pN1/1p3P1Q/4P3/1nN5/PPPP2PP/R1B1K2R b KQkq - 0 11,h7g6 h5g6 e8e7 c3d5,1041,76,100,9552,mate mateIn2 middlegame short,https://lichess.org/Gul8tdLO/black#22,Kings_Gambit Kings_Gambit_Other_variations
tu2Xa,2kr4/ppp3R1/2n5/4pp1b/8/2BPQN2/qPP2P2/2K5 w - - 0 23,f3e5 a2a1 c1d2 a1d1,1042,75,100,2341,master mate mateIn2 middlegame queensideAttack short,https://lichess.org/SGpgvp4P#45,
J3m7U,5r2/QR2n3/3b2pk/3p4/3Ppq1p/4N2P/4RPP1/6K1 w - - 9 36,b7e7 f4h2 g1f1 h2h1,1042,76,100,2439,mate mateIn2 middlegame short,https://lichess.org/xBlYld7j#71,
WyhVz,r2q2k1/pp3p1p/5npb/3p2N1/3P1Q1P/1PP5/1P4K1/RNB1r3 b - - 2 21,f6e4 f4f7 g8h8 f7h7,1042,78,100,2947,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/on72CSBD/black#42,
